Year,Month,Month_Name,Monitoring_Station,City,Days_in_Month,AQI_Mean,AQI_Median,AQI_Min,AQI_Max,AQI_Std,PM2.5_Mean,PM10_Mean,NO₂_Mean,SO₂_Mean,CO_Mean,O₃_Mean,NH₃_Mean,Temp_Mean,Humidity_Mean,Wind_Speed_Mean,Rainfall_Total,Most_Common_Category,Days_Good,Days_Satisfactory,Days_Moderate,Days_Poor,Days_Very_Poor,Days_Severe
2016,2,February,DTU,Delhi,29,220.2,218.4,156.5,296.1,40.5,76.6,337.5,87.5,44.4,2.21,109.7,443.1,15.0,50.3,4.1,0.2,Poor,0,0,13,16,0,0
2016,2,February,Dwarka,Delhi,29,209.9,216.8,122.3,297.2,48.0,73.3,326.7,84.8,41.4,2.11,104.6,419.9,14.7,48.4,4.2,0.0,Poor,0,0,13,16,0,0
2016,2,February,ITO,Delhi,29,215.9,217.8,112.5,303.6,44.5,77.9,331.4,85.0,42.9,2.2,107.7,435.0,15.0,47.3,4.3,0.0,Poor,0,0,10,18,1,0
2016,2,February,Jahangirpuri,Delhi,29,218.6,221.6,110.5,330.3,47.5,77.0,336.6,87.1,44.4,2.21,109.8,434.9,15.2,47.4,4.3,0.0,Poor,0,0,11,17,1,0
2016,2,February,Lodhi Road,Delhi,29,180.4,187.7,65.1,277.2,43.1,63.9,278.4,71.0,36.3,1.78,89.6,364.3,15.2,50.3,3.7,0.0,Moderate,0,2,16,11,0,0
2016,2,February,Mandir Marg,Delhi,29,185.4,190.4,101.3,235.6,28.3,65.6,286.6,75.3,36.6,1.85,93.3,374.4,14.7,50.3,3.6,0.7,Moderate,0,0,19,10,0,0
2016,2,February,Punjabi Bagh,Delhi,29,192.5,197.5,121.8,263.3,33.2,66.9,300.0,78.2,37.9,1.9,95.6,385.0,13.7,51.3,4.0,0.7,Moderate,0,0,18,11,0,0
2016,2,February,RK Puram,Delhi,29,194.9,196.9,112.1,277.1,39.2,69.4,299.4,77.8,39.1,1.95,97.3,389.7,14.3,51.3,4.3,0.0,Moderate,0,0,16,13,0,0
2016,3,March,Anand Vihar,Delhi,31,152.1,142.8,66.6,277.4,44.6,54.0,233.6,61.2,29.9,1.54,74.3,303.3,34.2,52.3,8.1,0.0,Moderate,0,3,25,3,0,0
2016,3,March,Bawana,Delhi,31,156.5,147.6,84.4,260.2,47.1,53.6,241.1,62.7,31.1,1.59,77.9,314.3,34.3,49.8,7.8,0.0,Moderate,0,2,24,5,0,0
2016,3,March,DTU,Delhi,31,138.4,129.5,73.0,247.2,43.3,48.5,212.4,55.7,27.6,1.39,68.5,279.2,35.2,51.5,7.7,0.0,Moderate,0,6,23,2,0,0
2016,3,March,Dwarka,Delhi,31,135.6,143.3,19.1,214.1,47.3,47.7,210.0,54.2,26.9,1.36,67.6,270.0,34.3,49.3,7.6,0.0,Moderate,2,4,23,2,0,0
2016,3,March,ITO,Delhi,31,150.0,159.8,31.2,226.7,38.6,54.4,232.1,60.4,29.8,1.47,75.7,299.5,35.4,48.1,8.0,0.1,Moderate,1,1,28,1,0,0
2016,3,March,Jahangirpuri,Delhi,31,141.5,143.0,76.0,219.2,38.0,50.5,216.7,56.1,28.3,1.45,70.4,284.6,36.5,47.8,8.5,0.2,Moderate,0,4,24,2,0,1
2016,3,March,Lodhi Road,Delhi,31,117.0,130.2,19.5,211.7,43.5,40.8,179.5,47.0,23.9,1.17,58.7,238.0,34.9,51.9,7.8,0.0,Moderate,2,7,21,1,0,0
2016,3,March,Mandir Marg,Delhi,31,115.1,102.9,45.5,206.2,44.1,40.6,180.5,44.8,23.0,1.17,58.1,234.9,37.0,49.4,8.2,0.6,Moderate,1,14,14,2,0,0
2016,3,March,Punjabi Bagh,Delhi,31,135.7,131.0,72.9,239.6,38.5,47.3,207.4,54.8,26.6,1.39,67.2,276.0,37.1,45.9,8.0,0.0,Moderate,0,5,24,2,0,0
2016,3,March,RK Puram,Delhi,31,117.2,116.8,54.5,207.0,30.9,40.7,181.2,46.8,23.8,1.2,57.6,239.8,35.6,51.5,7.6,0.3,Moderate,0,9,21,1,0,0
2016,4,April,Anand Vihar,Delhi,30,144.4,151.7,63.8,213.5,31.8,50.6,217.8,58.1,28.9,1.44,71.5,286.6,34.0,47.6,7.8,0.8,Moderate,0,2,27,1,0,0
2016,4,April,Bawana,Delhi,30,144.5,144.4,52.5,230.6,40.1,50.7,224.3,57.5,28.7,1.44,71.7,289.7,34.3,52.0,7.4,0.0,Moderate,0,2,25,3,0,0
2016,4,April,DTU,Delhi,30,132.7,130.2,64.1,215.8,41.8,45.6,202.5,52.5,26.8,1.33,66.7,263.0,35.8,52.3,8.2,0.1,Moderate,0,8,19,3,0,0
2016,4,April,Dwarka,Delhi,30,121.6,125.2,40.0,185.1,31.3,42.8,189.3,49.3,24.2,1.24,59.1,240.7,34.6,51.2,7.6,0.0,Moderate,1,5,23,0,0,1
2016,4,April,ITO,Delhi,30,130.3,130.1,33.6,220.1,40.3,45.7,199.8,52.8,26.4,1.3,63.3,264.3,34.5,49.9,7.9,0.5,Moderate,1,5,22,1,0,1
2016,4,April,Jahangirpuri,Delhi,30,127.6,122.8,36.6,194.4,37.9,44.9,194.2,51.5,25.2,1.28,63.5,264.5,34.1,48.5,8.0,1.6,Moderate,1,6,23,0,0,0
2016,4,April,Lodhi Road,Delhi,30,113.8,117.4,38.2,156.4,33.0,39.9,174.0,45.9,22.3,1.08,57.3,223.3,33.6,47.7,8.1,0.0,Moderate,1,9,20,0,0,0
2016,4,April,Mandir Marg,Delhi,30,115.0,108.8,62.5,177.7,31.2,39.3,177.1,45.1,23.3,1.16,57.0,229.1,35.7,48.6,8.0,0.0,Moderate,0,10,20,0,0,0
2016,4,April,Punjabi Bagh,Delhi,30,121.2,124.6,65.4,190.1,30.3,41.6,186.3,48.6,24.7,1.23,61.3,241.7,34.5,51.8,8.3,0.0,Moderate,0,6,24,0,0,0
2016,4,April,RK Puram,Delhi,30,115.3,109.1,55.3,182.9,28.9,39.8,177.0,47.1,23.1,1.15,57.6,224.7,34.8,50.0,7.9,0.0,Moderate,0,7,21,0,0,2
2016,5,May,Anand Vihar,Delhi,31,141.6,139.5,80.2,199.2,26.7,50.7,217.1,56.7,28.3,1.44,69.4,290.6,35.1,48.6,7.1,0.0,Moderate,0,2,29,0,0,0
2016,5,May,Bawana,Delhi,31,151.8,151.1,56.6,229.3,45.4,52.6,233.8,60.5,31.2,1.53,75.6,311.5,35.2,51.7,8.1,0.0,Moderate,0,6,20,4,0,1
2016,5,May,DTU,Delhi,31,131.5,129.8,50.2,190.2,39.9,46.0,199.3,52.2,26.8,1.32,65.6,265.3,35.4,52.0,8.4,0.4,Moderate,0,5,23,0,0,3
2016,5,May,Dwarka,Delhi,31,117.4,119.0,10.0,230.6,48.0,40.5,182.4,47.0,23.4,1.18,59.1,233.2,34.7,49.2,8.9,0.0,Moderate,3,9,18,1,0,0
2016,5,May,ITO,Delhi,31,124.4,131.3,59.2,207.7,32.5,44.6,190.1,50.1,24.9,1.24,61.8,247.9,34.5,50.1,7.6,0.6,Moderate,0,8,21,1,0,1
2016,5,May,Jahangirpuri,Delhi,31,121.5,122.2,61.8,179.5,29.0,42.1,189.0,48.3,24.2,1.23,61.2,243.9,35.4,49.0,8.1,0.0,Moderate,0,10,20,0,0,1
2016,5,May,Lodhi Road,Delhi,31,104.7,103.0,31.5,164.7,37.0,36.7,160.0,41.2,20.5,1.01,52.4,211.8,35.0,49.7,8.0,0.2,Moderate,4,9,17,0,0,1
2016,5,May,Mandir Marg,Delhi,31,118.7,121.2,63.2,181.1,32.9,43.3,183.3,46.9,23.5,1.19,59.3,235.4,34.7,49.7,8.0,0.6,Moderate,0,7,22,0,0,2
2016,5,May,Punjabi Bagh,Delhi,31,115.8,121.0,71.1,167.1,27.9,40.1,181.5,45.5,22.9,1.13,56.5,234.8,33.9,46.5,7.4,0.8,Moderate,0,10,21,0,0,0
2016,5,May,RK Puram,Delhi,31,99.7,104.4,18.7,144.4,31.3,34.8,152.9,39.9,19.5,0.98,48.4,202.9,34.7,47.7,7.3,0.7,Moderate,3,11,17,0,0,0
2016,6,June,Anand Vihar,Delhi,30,79.6,80.2,21.3,166.9,31.6,29.0,124.8,31.7,15.6,0.79,39.9,157.2,28.3,76.5,4.0,153.9,Satisfactory,6,17,7,0,0,0
2016,6,June,Bawana,Delhi,30,98.4,102.6,37.5,159.2,27.9,34.3,149.9,39.2,19.5,1.02,48.3,195.3,29.3,75.0,4.3,199.9,Moderate,1,12,17,0,0,0
2016,6,June,DTU,Delhi,30,87.7,87.2,45.8,139.1,24.6,31.1,134.4,35.0,17.7,0.89,42.6,166.5,28.2,76.2,3.6,129.4,Satisfactory,1,17,10,0,0,2
2016,6,June,Dwarka,Delhi,30,83.7,84.1,27.7,132.8,24.9,29.2,127.7,33.2,16.9,0.85,42.3,174.5,28.7,73.6,3.5,155.0,Satisfactory,3,20,7,0,0,0
2016,6,June,ITO,Delhi,30,87.7,88.5,41.3,150.5,29.1,28.6,138.2,35.3,17.2,0.85,44.5,182.8,27.6,72.6,4.0,189.2,Satisfactory,3,19,8,0,0,0
2016,6,June,Jahangirpuri,Delhi,30,85.8,81.6,40.9,140.6,26.5,29.4,132.3,33.6,17.0,0.88,42.7,177.3,27.7,71.9,4.1,91.9,Satisfactory,2,17,11,0,0,0
2016,6,June,Lodhi Road,Delhi,30,81.2,78.8,44.5,114.7,15.1,27.9,122.6,32.3,15.6,0.82,40.0,165.7,29.1,73.0,4.2,153.1,Satisfactory,1,26,3,0,0,0
2016,6,June,Mandir Marg,Delhi,30,73.0,76.6,26.0,132.4,25.3,26.2,112.6,29.3,14.1,0.72,36.7,146.3,28.5,75.8,4.1,164.6,Satisfactory,6,22,2,0,0,0
2016,6,June,Punjabi Bagh,Delhi,30,80.9,82.7,0.0,164.2,39.2,30.0,126.5,32.6,17.1,0.79,40.2,156.1,28.5,75.6,3.7,133.4,Satisfactory,7,14,9,0,0,0
2016,6,June,RK Puram,Delhi,30,68.8,72.5,23.6,96.7,20.1,24.4,109.1,28.0,13.2,0.68,35.7,138.9,26.4,74.6,3.7,168.9,Satisfactory,6,23,0,0,0,1
2016,7,July,Anand Vihar,Delhi,31,88.3,89.5,52.1,130.7,17.0,31.9,134.8,34.7,17.5,0.86,44.8,180.7,28.0,75.3,4.4,151.8,Satisfactory,0,25,5,0,0,1
2016,7,July,Bawana,Delhi,31,92.1,91.7,38.4,153.8,28.5,33.0,142.8,37.0,18.6,0.91,44.6,179.4,28.9,72.9,3.8,163.1,Satisfactory,2,18,11,0,0,0
2016,7,July,DTU,Delhi,31,91.1,88.8,43.4,138.3,22.5,31.5,138.0,36.3,18.4,0.91,46.8,186.2,28.2,74.0,3.8,176.0,Satisfactory,3,17,11,0,0,0
2016,7,July,Dwarka,Delhi,31,80.7,81.0,20.5,135.1,29.7,28.3,124.9,32.6,15.9,0.8,40.6,159.5,28.7,74.4,4.2,152.2,Satisfactory,5,17,9,0,0,0
2016,7,July,ITO,Delhi,31,87.1,83.6,34.6,132.8,26.8,29.7,132.8,35.1,17.3,0.89,42.9,172.3,28.6,73.7,4.2,209.0,Satisfactory,2,18,10,0,0,1
2016,7,July,Jahangirpuri,Delhi,31,87.1,83.9,18.9,124.5,24.0,29.2,133.8,35.1,17.2,0.83,44.6,180.9,27.5,76.2,4.0,179.1,Satisfactory,2,17,11,0,0,1
2016,7,July,Lodhi Road,Delhi,31,72.6,71.0,9.4,119.6,28.5,25.7,111.5,29.5,14.6,0.74,35.5,138.9,29.3,75.6,4.3,129.9,Satisfactory,10,14,6,0,0,1
2016,7,July,Mandir Marg,Delhi,31,70.7,68.2,28.5,116.4,22.8,25.5,111.0,28.2,13.4,0.7,35.0,141.3,28.1,76.1,3.9,172.5,Satisfactory,6,22,3,0,0,0
2016,7,July,Punjabi Bagh,Delhi,31,71.6,74.1,30.2,126.8,25.8,23.5,107.7,29.5,13.5,0.74,34.3,137.4,27.0,75.6,4.5,137.2,Satisfactory,9,18,3,0,0,1
2016,7,July,RK Puram,Delhi,31,74.5,74.2,25.6,120.5,21.1,26.7,116.0,30.1,14.7,0.76,37.2,151.2,27.1,75.5,3.8,130.9,Satisfactory,3,26,2,0,0,0
2016,8,August,Anand Vihar,Delhi,31,88.7,90.4,27.5,143.3,27.2,30.9,137.2,34.7,17.9,0.89,44.8,173.9,28.1,77.8,4.0,141.7,Satisfactory,2,19,9,0,0,1
2016,8,August,Bawana,Delhi,31,96.2,97.7,19.7,152.0,28.6,33.4,147.9,38.5,19.7,0.97,46.6,191.0,26.8,74.7,3.8,123.0,Moderate,2,14,15,0,0,0
2016,8,August,DTU,Delhi,31,98.2,102.6,49.5,141.9,23.9,35.2,151.3,39.8,19.3,1.0,48.4,194.9,28.2,74.3,4.0,134.3,Moderate,1,14,16,0,0,0
2016,8,August,Dwarka,Delhi,31,81.3,81.4,41.6,141.1,24.1,28.5,124.4,32.6,16.4,0.82,40.2,163.1,27.8,76.4,4.3,111.9,Satisfactory,4,22,5,0,0,0
2016,8,August,ITO,Delhi,31,90.2,89.4,36.1,168.6,25.9,32.1,137.6,36.7,18.3,0.85,44.8,182.9,26.4,77.1,4.1,146.2,Satisfactory,2,21,8,0,0,0
2016,8,August,Jahangirpuri,Delhi,31,80.2,79.6,9.8,134.2,27.7,28.9,126.8,31.8,15.6,0.81,40.2,159.0,28.8,75.2,3.9,160.8,Satisfactory,4,21,6,0,0,0
2016,8,August,Lodhi Road,Delhi,31,68.9,71.1,16.5,104.9,20.9,24.2,106.3,27.6,14.1,0.7,35.3,136.6,28.2,74.3,4.1,139.5,Satisfactory,5,25,1,0,0,0
2016,8,August,Mandir Marg,Delhi,31,73.1,74.0,24.1,129.7,23.9,27.1,113.0,28.8,14.8,0.71,36.5,146.6,28.3,73.7,4.3,128.5,Satisfactory,4,25,2,0,0,0
2016,8,August,Punjabi Bagh,Delhi,31,79.6,82.4,19.9,132.2,26.2,27.3,122.4,31.0,15.5,0.81,39.1,162.4,29.0,73.9,4.0,124.9,Satisfactory,4,21,6,0,0,0
2016,8,August,RK Puram,Delhi,31,78.6,74.1,46.9,116.8,20.6,29.4,124.7,31.9,15.2,0.77,39.6,161.3,28.2,77.0,4.0,122.7,Satisfactory,4,21,6,0,0,0
2016,9,September,Anand Vihar,Delhi,30,91.5,89.0,47.6,148.1,25.4,31.8,142.0,36.0,18.0,0.9,44.9,184.7,27.6,74.9,3.9,128.1,Satisfactory,2,15,12,0,0,1
2016,9,September,Bawana,Delhi,30,94.6,92.2,52.5,139.5,21.3,31.3,144.2,37.7,19.4,0.93,47.2,186.8,28.3,74.8,4.3,83.7,Satisfactory,0,19,11,0,0,0
2016,9,September,DTU,Delhi,30,82.8,79.3,28.4,140.9,25.4,29.9,125.4,32.5,16.3,0.82,43.4,168.4,27.5,77.7,4.0,150.0,Satisfactory,2,23,5,0,0,0
2016,9,September,Dwarka,Delhi,30,84.3,84.2,26.2,142.9,26.1,29.7,131.2,33.4,16.8,0.85,42.8,173.3,27.6,73.4,3.5,152.9,Satisfactory,3,19,8,0,0,0
2016,9,September,ITO,Delhi,30,89.6,88.1,37.4,152.9,26.1,31.8,140.8,35.2,18.9,0.87,43.5,173.5,28.2,77.0,3.9,141.3,Satisfactory,2,18,8,0,0,2
2016,9,September,Jahangirpuri,Delhi,30,89.4,94.4,41.7,124.0,20.8,32.0,144.4,35.4,17.6,0.88,45.2,179.3,28.4,75.6,4.2,161.0,Satisfactory,1,17,11,0,0,1
2016,9,September,Lodhi Road,Delhi,30,66.7,63.6,28.0,105.7,20.4,23.0,104.0,27.4,13.3,0.67,32.5,133.2,28.9,74.8,4.5,156.7,Satisfactory,7,22,1,0,0,0
2016,9,September,Mandir Marg,Delhi,30,71.9,68.2,33.9,112.4,20.9,26.5,106.0,28.6,14.4,0.73,34.4,146.0,27.6,75.7,4.3,132.0,Satisfactory,4,22,3,0,0,1
2016,9,September,Punjabi Bagh,Delhi,30,80.0,87.0,32.8,118.7,22.1,29.2,124.5,31.7,15.6,0.81,39.8,160.8,28.1,75.8,4.1,171.3,Satisfactory,3,23,4,0,0,0
2016,9,September,RK Puram,Delhi,30,71.1,70.8,29.6,105.2,21.6,25.9,110.1,28.4,14.3,0.72,34.6,140.5,28.1,74.7,4.2,120.6,Satisfactory,5,21,3,0,0,1
2016,10,October,Anand Vihar,Delhi,31,205.6,191.1,114.9,319.7,60.6,71.5,316.3,82.5,41.6,2.04,103.9,411.5,27.9,50.9,3.9,0.4,Moderate,0,0,18,9,4,0
2016,10,October,Bawana,Delhi,31,220.7,215.0,86.5,384.6,81.9,76.4,340.5,89.0,44.1,2.21,110.3,439.2,27.4,46.3,4.1,0.0,Moderate,0,1,13,10,7,0
2016,10,October,DTU,Delhi,31,185.3,175.9,62.1,354.7,72.7,63.6,285.9,74.5,37.5,1.85,94.6,370.0,28.8,49.9,4.0,0.0,Moderate,0,3,17,7,3,1
2016,10,October,Dwarka,Delhi,31,173.7,163.5,39.4,309.8,69.5,61.8,267.0,69.8,34.5,1.76,87.0,347.9,28.5,47.9,4.3,0.0,Moderate,1,3,16,9,1,1
2016,10,October,ITO,Delhi,31,202.1,199.3,72.3,333.5,66.1,70.2,310.6,80.0,41.3,2.02,101.6,405.5,27.9,51.5,3.9,0.0,Moderate,0,2,14,12,3,0
2016,10,October,Jahangirpuri,Delhi,31,180.3,172.6,78.2,353.0,75.4,61.7,277.4,72.1,35.7,1.79,90.7,363.3,28.4,44.6,4.1,0.0,Moderate,0,5,14,9,2,1
2016,10,October,Lodhi Road,Delhi,31,160.0,153.4,65.5,304.7,63.6,56.2,246.9,63.7,32.2,1.57,78.9,325.0,28.9,49.4,4.5,0.8,Moderate,0,7,17,6,1,0
2016,10,October,Mandir Marg,Delhi,31,157.0,141.3,62.9,284.2,62.6,55.5,240.8,61.7,30.9,1.57,77.2,314.2,28.3,45.0,4.0,0.7,Moderate,0,5,15,9,0,2
2016,10,October,Punjabi Bagh,Delhi,31,191.0,184.2,96.3,343.4,61.3,66.1,295.3,76.4,38.3,1.9,95.5,386.8,28.2,50.3,3.9,0.3,Moderate,0,1,22,6,2,0
2016,10,October,RK Puram,Delhi,31,173.5,161.2,70.4,338.0,69.2,60.3,269.9,69.4,34.4,1.73,87.0,334.5,28.7,50.6,3.6,0.0,Moderate,0,5,16,9,1,0
2016,11,November,Anand Vihar,Delhi,30,170.3,160.8,92.9,280.0,52.0,59.6,262.4,68.3,34.1,1.71,84.4,338.5,27.7,49.3,4.0,0.0,Moderate,0,2,20,7,0,1
2016,11,November,Bawana,Delhi,30,175.4,171.1,55.8,274.9,43.1,60.8,272.5,69.8,34.9,1.75,85.8,347.4,27.9,51.6,3.9,0.0,Moderate,0,1,20,9,0,0
2016,11,November,DTU,Delhi,30,158.8,156.0,72.6,239.1,43.5,57.0,243.3,63.0,31.6,1.58,78.2,318.1,27.2,49.0,3.7,1.1,Moderate,0,2,23,5,0,0
2016,11,November,Dwarka,Delhi,30,149.5,154.3,75.9,208.4,36.8,52.7,228.7,59.7,29.7,1.49,74.3,300.5,27.2,50.4,4.3,0.0,Moderate,0,3,23,2,0,2
2016,11,November,ITO,Delhi,30,166.1,156.9,106.6,244.0,41.4,58.1,259.1,67.7,33.0,1.65,84.5,328.5,27.3,49.8,3.2,0.0,Moderate,0,0,22,8,0,0
2016,11,November,Jahangirpuri,Delhi,30,159.3,156.9,50.6,221.4,39.8,55.4,243.1,63.3,31.5,1.6,80.5,323.2,29.3,53.5,4.1,0.0,Moderate,0,0,23,4,0,3
2016,11,November,Lodhi Road,Delhi,30,130.7,126.2,63.1,222.9,38.0,46.2,203.6,51.8,26.1,1.28,66.3,264.7,28.9,51.2,3.5,0.4,Moderate,0,6,22,1,0,1
2016,11,November,Mandir Marg,Delhi,30,133.1,134.6,62.8,198.3,33.6,47.4,204.1,54.5,26.8,1.33,66.4,269.5,26.8,52.5,3.8,0.0,Moderate,0,6,24,0,0,0
2016,11,November,Punjabi Bagh,Delhi,30,151.7,148.9,73.9,216.7,34.1,53.9,232.3,61.0,30.5,1.51,75.7,309.5,28.0,53.9,3.5,0.0,Moderate,0,2,25,2,0,1
2016,11,November,RK Puram,Delhi,30,138.3,137.6,44.6,203.6,41.4,48.7,212.8,55.3,28.2,1.38,67.4,276.3,27.4,47.1,4.1,0.0,Moderate,1,3,22,2,0,2
2016,12,December,Anand Vihar,Delhi,31,225.9,229.5,134.1,334.5,42.4,79.6,346.3,90.2,45.1,2.25,112.1,452.6,14.9,50.7,4.2,0.0,Poor,0,0,7,22,2,0
2016,12,December,Bawana,Delhi,31,249.3,247.8,167.2,342.7,48.8,87.7,382.8,99.7,49.2,2.49,125.3,495.3,14.5,47.4,4.5,0.6,Poor,0,0,6,21,3,1
2016,12,December,DTU,Delhi,31,195.9,200.7,93.9,261.3,41.9,69.7,304.8,78.6,39.3,1.94,96.8,392.6,14.7,49.7,4.1,0.0,Poor,0,1,14,15,0,1
2016,12,December,Dwarka,Delhi,31,217.8,213.0,131.8,316.9,47.7,77.4,336.4,87.2,43.6,2.19,108.8,434.9,15.3,51.4,4.3,0.2,Poor,0,0,13,16,2,0
2016,12,December,ITO,Delhi,31,229.4,234.0,134.6,301.5,52.1,79.0,350.5,91.8,45.2,2.28,113.5,461.1,15.3,50.3,4.5,0.3,Poor,0,0,11,19,1,0
2016,12,December,Jahangirpuri,Delhi,31,225.8,215.4,131.8,310.2,51.6,78.2,345.6,90.6,44.9,2.22,113.9,444.6,15.3,49.2,4.3,0.0,Poor,0,0,10,19,2,0
2016,12,December,Lodhi Road,Delhi,31,183.7,193.2,85.2,249.2,41.7,65.2,285.1,74.0,36.8,1.81,92.5,368.2,15.6,50.8,3.9,0.0,Moderate,0,1,18,11,0,1
2016,12,December,Mandir Marg,Delhi,31,176.1,172.4,104.6,259.9,36.4,62.6,271.2,70.7,35.4,1.74,86.7,353.4,14.5,51.3,3.8,0.9,Moderate,0,0,22,9,0,0
2016,12,December,Punjabi Bagh,Delhi,31,204.1,198.3,143.7,284.5,34.7,71.1,314.2,82.4,41.3,2.04,100.0,408.6,17.2,54.6,3.9,0.0,Moderate,0,0,16,14,0,1
2016,12,December,RK Puram,Delhi,31,180.7,176.0,72.6,262.3,42.7,62.5,279.6,72.8,36.2,1.81,91.3,361.8,15.5,50.0,4.2,0.0,Moderate,0,2,18,11,0,0
2017,1,January,Anand Vihar,Delhi,31,225.1,223.8,157.2,345.4,44.6,77.7,346.4,90.6,44.9,2.26,112.7,448.4,15.9,51.5,4.1,0.0,Poor,0,0,10,19,1,1
2017,1,January,Bawana,Delhi,31,262.2,260.0,144.3,362.2,55.3,91.3,404.4,105.2,52.2,2.64,131.3,522.1,15.4,51.7,4.0,0.8,Poor,0,0,3,20,8,0
2017,1,January,DTU,Delhi,31,219.8,224.8,139.7,311.7,47.7,77.8,340.8,88.3,43.8,2.22,110.1,439.7,15.9,48.9,3.7,0.1,Poor,0,0,11,17,3,0
2017,1,January,Dwarka,Delhi,31,215.7,217.2,139.2,295.5,40.4,75.2,332.7,84.6,43.2,2.18,108.1,438.2,15.6,54.5,3.9,0.0,Poor,0,0,10,21,0,0
2017,1,January,ITO,Delhi,31,215.7,218.9,124.3,297.0,45.5,77.0,330.8,86.5,43.2,2.2,107.0,436.1,15.9,46.9,4.0,0.4,Poor,0,0,10,21,0,0
2017,1,January,Jahangirpuri,Delhi,31,213.0,209.2,70.9,294.9,48.0,74.0,327.3,85.8,42.5,2.12,106.5,422.8,16.0,52.4,3.8,0.0,Poor,0,1,10,20,0,0
2017,1,January,Lodhi Road,Delhi,31,175.0,175.2,96.9,232.8,40.1,59.5,268.4,69.7,35.8,1.75,85.9,350.7,15.6,52.8,3.9,0.0,Moderate,0,1,20,10,0,0
2017,1,January,Mandir Marg,Delhi,31,182.1,181.8,111.7,267.2,37.3,64.1,278.0,72.3,36.3,1.83,92.8,365.2,14.6,47.9,3.6,0.0,Moderate,0,0,22,9,0,0
2017,1,January,Punjabi Bagh,Delhi,31,202.9,208.1,113.5,290.3,46.0,71.8,311.1,81.4,40.8,2.02,101.3,408.3,15.8,52.3,4.1,0.0,Poor,0,0,14,17,0,0
2017,1,January,RK Puram,Delhi,31,186.1,184.8,92.8,261.3,31.8,65.8,288.7,74.4,36.9,1.89,92.7,370.9,15.0,49.4,4.0,0.2,Moderate,0,1,23,7,0,0
2017,2,February,Anand Vihar,Delhi,28,223.4,218.5,140.8,338.3,45.3,78.1,343.8,90.0,44.7,2.26,112.2,448.0,15.3,51.5,3.9,0.0,Poor,0,0,8,17,2,1
2017,2,February,Bawana,Delhi,28,236.9,247.0,155.5,326.9,43.0,82.4,368.7,94.2,47.8,2.39,117.6,469.1,13.9,45.8,3.8,0.0,Poor,0,0,6,20,2,0
2017,2,February,DTU,Delhi,28,205.6,188.6,141.7,314.8,48.8,71.9,317.5,81.9,41.3,2.06,101.9,419.1,14.8,48.0,3.7,0.0,Moderate,0,0,15,11,2,0
2017,2,February,Dwarka,Delhi,28,194.7,198.8,68.9,268.6,41.3,68.0,303.0,78.1,39.0,1.95,97.9,388.0,15.0,50.1,3.8,0.0,Moderate,0,1,14,12,0,1
2017,2,February,ITO,Delhi,28,223.5,223.7,157.2,285.8,38.9,78.1,344.3,89.1,44.2,2.28,112.9,453.7,14.3,50.2,4.2,0.7,Poor,0,0,11,17,0,0
2017,2,February,Jahangirpuri,Delhi,28,224.6,228.8,137.3,294.0,33.8,77.3,349.1,90.2,45.1,2.28,112.3,455.4,16.6,45.6,4.4,0.0,Poor,0,0,6,22,0,0
2017,2,February,Lodhi Road,Delhi,28,193.2,205.3,58.1,267.6,45.9,67.2,298.2,77.2,38.1,1.91,94.4,392.6,15.1,48.9,3.4,0.7,Poor,0,1,13,14,0,0
2017,2,February,Mandir Marg,Delhi,28,179.8,174.2,129.9,263.6,36.7,63.8,274.4,71.7,35.5,1.8,89.8,358.5,16.2,51.9,3.6,0.0,Moderate,0,0,20,8,0,0
2017,2,February,Punjabi Bagh,Delhi,28,211.4,208.0,121.9,279.8,39.7,73.0,330.8,84.0,42.6,2.11,105.8,424.5,15.1,48.6,4.2,0.2,Poor,0,0,12,16,0,0
2017,2,February,RK Puram,Delhi,28,175.2,183.8,90.2,255.9,42.2,61.6,271.2,70.0,35.4,1.74,86.6,347.7,14.0,45.1,4.0,0.3,Moderate,0,2,19,7,0,0
2017,3,March,Anand Vihar,Delhi,31,151.0,147.2,83.9,205.2,27.9,53.6,233.5,60.4,30.7,1.53,76.6,306.2,35.3,49.6,7.9,0.1,Moderate,0,2,28,1,0,0
2017,3,March,Bawana,Delhi,31,166.7,154.5,89.7,297.1,52.2,58.2,256.3,67.9,33.6,1.66,84.9,332.5,33.7,51.5,7.8,0.0,Moderate,0,2,23,6,0,0
2017,3,March,DTU,Delhi,31,140.4,131.4,86.2,207.3,35.7,49.5,218.8,56.8,28.4,1.38,69.4,276.1,34.8,48.5,7.5,0.1,Moderate,0,4,24,2,0,1
2017,3,March,Dwarka,Delhi,31,144.8,147.1,72.2,219.9,37.0,50.5,221.3,58.2,28.5,1.44,70.7,287.4,35.3,46.3,7.8,0.0,Moderate,0,4,24,3,0,0
2017,3,March,ITO,Delhi,31,151.8,150.9,78.5,236.6,43.2,54.0,233.1,61.1,30.2,1.54,76.9,298.7,34.5,47.2,7.5,0.5,Moderate,0,4,24,3,0,0
2017,3,March,Jahangirpuri,Delhi,31,138.2,133.3,65.8,251.3,40.9,48.9,212.9,55.6,27.7,1.38,68.9,278.4,34.9,47.1,7.9,0.0,Moderate,0,5,25,1,0,0
